1.140000000000000000e+02,2.240000000000000000e+02,3.340000000000000000e+02,4.440000000000000000e+02,5.540000000000000000e+02,6.640000000000000000e+02,7.740000000000000000e+02,8.840000000000000000e+02,9.940000000000000000e+02,1.104000000000000000e+03,1.214000000000000000e+03,1.324000000000000000e+03,1.434000000000000000e+03,1.544000000000000000e+03,1.654000000000000000e+03,1.764000000000000000e+03,1.874000000000000000e+03,1.984000000000000000e+03,2.094000000000000000e+03,2.204000000000000000e+03
5.060000000000000000e+02,1.002000000000000000e+03,1.498000000000000000e+03,1.994000000000000000e+03,2.490000000000000000e+03,2.986000000000000000e+03,3.482000000000000000e+03,3.978000000000000000e+03,4.474000000000000000e+03,4.970000000000000000e+03,5.466000000000000000e+03,5.962000000000000000e+03,6.458000000000000000e+03,6.954000000000000000e+03,7.450000000000000000e+03,7.946000000000000000e+03,8.442000000000000000e+03,8.938000000000000000e+03,9.434000000000000000e+03,9.930000000000000000e+03
8.080000000000000000e+02,1.602000000000000000e+03,2.396000000000000000e+03,3.190000000000000000e+03,3.984000000000000000e+03,4.778000000000000000e+03,5.572000000000000000e+03,6.366000000000000000e+03,7.160000000000000000e+03,7.954000000000000000e+03,8.748000000000000000e+03,9.542000000000000000e+03,1.033600000000000000e+04,1.113000000000000000e+04,1.192400000000000000e+04,1.271800000000000000e+04,1.351200000000000000e+04,1.430600000000000000e+04,1.510000000000000000e+04,1.589400000000000000e+04
9.790000000000000000e+02,1.943000000000000000e+03,2.907000000000000000e+03,3.871000000000000000e+03,4.835000000000000000e+03,5.799000000000000000e+03,6.763000000000000000e+03,7.727000000000000000e+03,8.691000000000000000e+03,9.655000000000000000e+03,1.061900000000000000e+04,1.158300000000000000e+04,1.254700000000000000e+04,1.351100000000000000e+04,1.447500000000000000e+04,1.543900000000000000e+04,1.640300000000000000e+04,1.736700000000000000e+04,1.833100000000000000e+04,1.929500000000000000e+04
1.178000000000000000e+03,2.339000000000000000e+03,3.500000000000000000e+03,4.661000000000000000e+03,5.822000000000000000e+03,6.983000000000000000e+03,8.144000000000000000e+03,9.305000000000000000e+03,1.046600000000000000e+04,1.162700000000000000e+04,1.278800000000000000e+04,1.394900000000000000e+04,1.511000000000000000e+04,1.627100000000000000e+04,1.743200000000000000e+04,1.859300000000000000e+04,1.975400000000000000e+04,2.091500000000000000e+04,2.207600000000000000e+04,2.323700000000000000e+04
1.390000000000000000e+03,2.761000000000000000e+03,4.132000000000000000e+03,5.503000000000000000e+03,6.874000000000000000e+03,8.245000000000000000e+03,9.616000000000000000e+03,1.098700000000000000e+04,1.235800000000000000e+04,1.372900000000000000e+04,1.510000000000000000e+04,1.647100000000000000e+04,1.784200000000000000e+04,1.921300000000000000e+04,2.058400000000000000e+04,2.195500000000000000e+04,2.332600000000000000e+04,2.469700000000000000e+04,2.606800000000000000e+04,2.743900000000000000e+04
1.617000000000000000e+03,3.215000000000000000e+03,4.813000000000000000e+03,6.411000000000000000e+03,8.009000000000000000e+03,9.607000000000000000e+03,1.120500000000000000e+04,1.280300000000000000e+04,1.440100000000000000e+04,1.599900000000000000e+04,1.759700000000000000e+04,1.919500000000000000e+04,2.079300000000000000e+04,2.239100000000000000e+04,2.398900000000000000e+04,2.558700000000000000e+04,2.718500000000000000e+04,2.878300000000000000e+04,3.038100000000000000e+04,3.197900000000000000e+04
1.856000000000000000e+03,3.691000000000000000e+03,5.526000000000000000e+03,7.361000000000000000e+03,9.196000000000000000e+03,1.103100000000000000e+04,1.286600000000000000e+04,1.470100000000000000e+04,1.653600000000000000e+04,1.837100000000000000e+04,2.020600000000000000e+04,2.204100000000000000e+04,2.387600000000000000e+04,2.571100000000000000e+04,2.754600000000000000e+04,2.938100000000000000e+04,3.121600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
