2.499999439884745545e-01,-1.990475267768867240e-01,-3.381688496951357203e-01,2.440558057071701703e-01,9.457632262287973823e-02,1.294522927019976788e-01,1.907864167181686291e-02,-3.535100466358953031e-01,1.377107836595639623e-01,2.499999995350048465e-01,-5.169142012339296433e-02,1.697648991178465350e-01,2.409784719185183444e-01,-2.181199074965014528e-01,1.485976542460875627e-01,-6.959703461173236128e-02,2.074519418895973133e-02,5.522301694233189284e-02,1.322531575787388447e-01,2.499996429188483527e-01
-4.761712509205308363e-02,-2.437125041273833503e-01,7.338485133344105904e-01,-1.837151925665015673e-01,7.499999999999997780e-01,-2.086687030372394169e-01,7.499996887239303023e-01,-6.425227842054932470e-01,1.129679652272022466e-01,5.231472009157120961e-01,2.971715111578824287e-01,-4.128574663100551545e-01,6.832806187219946370e-01,-2.173802551358038904e-01,2.546725518051718429e-01,2.524164049777744001e-01,-7.220512262102332102e-01,3.337044464714770675e-01,7.499993176137719209e-01,5.667741426208749989e-02
1.822301596146363242e-06,-9.999876071938451627e-01,9.999989205403290171e-01,4.705936294927495918e-04,-4.946586643553000928e-01,9.997774930705535246e-01,4.223716522626511159e-04,3.935418905906513665e-01,1.110056348970566986e-01,-1.678933108846853983e-01,9.479503737363399463e-01,9.677616532664136129e-01,7.780343058836753922e-01,6.566822454419312116e-01,9.059747223225578239e-01,8.310538053257934266e-01,-2.112982610795641897e-02,-1.395791752545617603e+00,9.739914656430327389e-01,-6.364479948368551021e-02
9.999996672045468049e-01,9.999994090842849737e-01,6.156646316354820181e-01,2.279566936670738286e-01,3.256093696679997207e-02,2.785235830308902538e-01,2.527484157575962676e-03,-1.726347978665924154e-01,5.118581111672843020e-01,9.271083044241400228e-02,4.215069835784762686e-01,6.353268507902534168e-01,3.181153892687862972e-01,2.730188987259978273e-01,4.698453207481355642e-01,4.176371288981813867e-01,5.377756910445638527e-02,1.011749931851440576e-01,4.320492746470225853e-01,-8.377350725081981198e-01
2.500002414664632688e-01,2.941523073455030168e-01,2.946219132732836865e-01,2.864670233857995463e-01,1.141657802184972814e+00,9.232302288996482309e-01,-4.764539998022619960e-01,2.681567942355321532e-03,1.117427813452327445e+00,9.784024762594447644e-01,6.231177700530967645e-01,8.452594702724028908e-01,1.359301813500766176e-01,6.374063022110705301e-01,9.226878366146162858e-01,5.740495086565131633e-01,-1.083709055692290812e+00,-1.255051985127153824e-01,7.773907366509683614e-01,2.455048371541922458e-01
6.420816515626905918e-01,6.481040036953076289e-01,5.774371922535301849e-01,4.703300274049643237e-01,1.201986182729538832e+00,6.040723282642039837e-01,-1.482331221015855904e+00,-8.225342082397111287e-01,3.530678854629257235e-02,-1.349866423888895106e+00,9.268337673410784183e-02,-6.994299123373806104e-01,-1.248849139502064443e+00,7.126797634581127916e-01,-7.421156663917944929e-01,-5.080178262451858773e-01,-4.869760381199178534e-01,1.425306278298734686e-01,4.614128305531329799e-01,5.680739549695181800e-01
1.583723806452374649e+00,4.010131174305600621e-01,-5.638199896919655896e-02,2.744584759707510146e-01,2.175968074873495806e-01,5.787852609499728462e-01,-3.309704885576382760e-01,3.559910971482077580e-01,1.728897828720646901e-01,8.533661265505613214e-01,1.087976288494318267e+00,5.911698772260062240e-01,2.352153369717967235e-01,6.601155937000713347e-01,3.822833143181674220e-01,7.156869588959678952e-01,-6.900900966260601344e-01,9.291320543688716960e-01,9.415487905185409012e-01,-5.488624649856807536e-02
7.302388529859867861e-01,9.144823517779666622e-01,2.774728242651533505e-01,3.469826905539379336e-01,2.975791592123738782e-01,-1.439309940964188239e-01,3.932699737871268031e-01,8.677299971801546441e-01,-7.561332615669767998e-01,8.269653732020807446e-01,-5.068452203700710701e-01,8.461727140961144977e-01,8.361619847162586605e-02,7.966019516069594575e-01,4.971670327774642129e-01,-3.062043927277132704e-01,-3.347093728742780439e-01,6.836003475570656684e-01,7.959794560292108301e-01,-5.626507711365551501e-01
1.000000378931745981e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
